DEPARTAMENTO;MUNICIPIO;POBLADO
ESCUINTLA;Santa Lucia Cotzumalguapa;Santa Lucia Cotzumalguapa
ESCUINTLA;Santa Lucia Cotzumalguapa;Velasquito (Aldea)
ESCUINTLA;Santa Lucia Cotzumalguapa;Vista Linda
ESCUINTLA;SIQUINALA;Siquinala
ESCUINTLA;TIQUISATE;Agencia Caex Tiquisate
ESCUINTLA;TIQUISATE;Almolonga
ESCUINTLA;TIQUISATE;Bolivia
ESCUINTLA;TIQUISATE;Huitzizil
ESCUINTLA;TIQUISATE;Jabali
ESCUINTLA;TIQUISATE;Los Barriles
ESCUINTLA;TIQUISATE;Parcelamiento El Arisco
ESCUINTLA;TIQUISATE;Pinula
ESCUINTLA;TIQUISATE;San Juan La Noria
ESCUINTLA;TIQUISATE;Santa Rosita
ESCUINTLA;TIQUISATE;Semillero
ESCUINTLA;TIQUISATE;Ticanlu (Aldea)
ESCUINTLA;TIQUISATE;Zona 1
ESCUINTLA;TIQUISATE;Zona 2
ESCUINTLA;TIQUISATE;Zona 3
ESCUINTLA;TIQUISATE;Zona 4
ESCUINTLA;TIQUISATE;Zona 5
GUATEMALA;Amatitlan;Altos De La Cruz
GUATEMALA;Amatitlan;Amatitlan
GUATEMALA;Amatitlan;El Morlon
GUATEMALA;Amatitlan;El Pedregal
GUATEMALA;Amatitlan;El Tacaton
GUATEMALA;Amatitlan;San Vicente Pacaya
GUATEMALA;Chinautla;Chinautla
GUATEMALA;Chinautla;Santa Cruz Chinautla
GUATEMALA;Chuarrancho;Chuarrancho
GUATEMALA;Chuarrancho;Estancia La Virgen
GUATEMALA;Chuarrancho;Nacahuil
GUATEMALA;Fraijanes;Arrazola
GUATEMALA;Fraijanes;Calle Olmeca
GUATEMALA;Fraijanes;El Cerrito
GUATEMALA;Fraijanes;El Chocolate
GUATEMALA;Fraijanes;El Platanar
GUATEMALA;Fraijanes;Fraijanes
GUATEMALA;Fraijanes;La Foresta
GUATEMALA;Fraijanes;Lo De Dieguez
GUATEMALA;Fraijanes;Los Verdes
GUATEMALA;Guatemala;Agencia Caex Zona 1
GUATEMALA;Guatemala;Agencia Caex Zona 10
GUATEMALA;Guatemala;Agencia Caex Zona 11
GUATEMALA;Guatemala;Agencia Caex Zona 12
GUATEMALA;Guatemala;Agencia Caex Zona 9
GUATEMALA;Guatemala;Arimani - zona 6
GUATEMALA;Guatemala;Bosques De Villa Linda- zona 7
GUATEMALA;Guatemala;Castillo Lara - zona 7
GUATEMALA;Guatemala;Cayalá - zona 16
GUATEMALA;Guatemala;Centro America - zona 7
GUATEMALA;Guatemala;Ciudad Capital
GUATEMALA;Guatemala;Colegio De Maestros - zona 17
GUATEMALA;Guatemala;Colonia 4 De Febrero - zona 7
GUATEMALA;Guatemala;Colonia Alvarado
GUATEMALA;Guatemala;Colonia El Carmen - zona 12
GUATEMALA;Guatemala;Colonia El Pino - zona 17
GUATEMALA;Guatemala;Colonia Meyer - zona 17
GUATEMALA;Guatemala;Colonia Toledo - zona 11
GUATEMALA;Guatemala;Colonia Trinidad - zona 15
GUATEMALA;Guatemala;Concepcion Las Lomas - zona 16
GUATEMALA;Guatemala;Consulado Americano- zona 16
GUATEMALA;Guatemala;El Carrizal
GUATEMALA;Guatemala;El Rodeo - zona 7
GUATEMALA;Guatemala;Finca Vista Hermosa - zona 17
GUATEMALA;Guatemala;Internacional Caex Zona 12
GUATEMALA;Guatemala;Jocotillo
GUATEMALA;Guatemala;La Bethania - zona 7
GUATEMALA;Guatemala;La Floresta - zona 7
GUATEMALA;Guatemala;La Florida - zona 19
GUATEMALA;Guatemala;La Verbena - zona 7
GUATEMALA;Guatemala;Landivar - zona 7
GUATEMALA;Guatemala;Las Charcas - zona 11
GUATEMALA;Guatemala;Las Cumbres zona 16
GUATEMALA;Guatemala;Las Fuentes - zona 16
GUATEMALA;Guatemala;Las Vacas - zona 17
GUATEMALA;Guatemala;Llano Largo - zona 18
GUATEMALA;Guatemala;Lomas Del Norte - zona 17
GUATEMALA;Guatemala;Lomas Del Rodeo - zona 7
GUATEMALA;Guatemala;Los Rodriguitos - zona 18
GUATEMALA;Guatemala;Lourdes - zona 16
GUATEMALA;Guatemala;Mariscal - zona 11
GUATEMALA;Guatemala;MINI AGENCIA EUROPLAZA ZONA 14
GUATEMALA;Guatemala;MINI AGENCIA SUPER 4
GUATEMALA;Guatemala;MINI AGENCIA ZONA 18
GUATEMALA;Guatemala;Montes Sano - zona 16
GUATEMALA;Guatemala;Peñon De San Angel - zona 2
GUATEMALA;Guatemala;Potrero Grande - Palencia
GUATEMALA;Guatemala;Quinta Samayoa - zona 7
GUATEMALA;Guatemala;Residenciales Del Norte - zona 18
GUATEMALA;Guatemala;Residenciales San Fernando - zona 17
GUATEMALA;Guatemala;Sabana Arriba - zona 17
GUATEMALA;Guatemala;Salud Publica - zona 17
GUATEMALA;Guatemala;San Gabriel - zona 2
GUATEMALA;Guatemala;San Isidro - zona 16
GUATEMALA;Guatemala;San Martin - zona 7
GUATEMALA;Guatemala;Santa Amelia - zona 16
GUATEMALA;Guatemala;Santa Luisa - zona 18
GUATEMALA;Guatemala;Santa Marta 1, 2 Y 3 
GUATEMALA;Guatemala;Santa Rosita - zona 16
GUATEMALA;Guatemala;Tecun Uman - zona 15
GUATEMALA;Guatemala;Universidad Rafael Landivar - zona 16
GUATEMALA;Guatemala;Utatlán - zona 7
GUATEMALA;Guatemala;Utatlán 1 - zona 7
GUATEMALA;Guatemala;Valle Verde - zona 7
GUATEMALA;Guatemala;Villa Linda 3 y 1 - zona 7
GUATEMALA;Guatemala;Villas De Cantabria - zona 16
GUATEMALA;Guatemala;Villas De San Angel - zona 2
GUATEMALA;Guatemala;Villas Del Norte - zona 17
GUATEMALA;Guatemala;Zona 1
GUATEMALA;Guatemala;Zona 10
GUATEMALA;Guatemala;Zona 11
GUATEMALA;Guatemala;Zona 12
GUATEMALA;Guatemala;Zona 13
GUATEMALA;Guatemala;Zona 14
GUATEMALA;Guatemala;Zona 15
GUATEMALA;Guatemala;Zona 16
GUATEMALA;Guatemala;Zona 17
GUATEMALA;Guatemala;Zona 18
GUATEMALA;Guatemala;Zona 19
GUATEMALA;Guatemala;Zona 2
GUATEMALA;Guatemala;Zona 21
GUATEMALA;Guatemala;Zona 25, Guatemala, Guatemala 
GUATEMALA;Guatemala;Zona 3
GUATEMALA;Guatemala;Zona 4
GUATEMALA;Guatemala;Zona 5
GUATEMALA;Guatemala;Zona 6
GUATEMALA;Guatemala;Zona 7
GUATEMALA;Guatemala;Zona 8
GUATEMALA;Guatemala;Zona 9
GUATEMALA;MIXCO;Aldea Lo De Fuentes
GUATEMALA;MIXCO;Avances De Terramontes zona 11
GUATEMALA;MIXCO;Balcones - zona 8
GUATEMALA;MIXCO;Belen - zona 7
GUATEMALA;MIXCO;Belensito - zona 7
GUATEMALA;MIXCO;Bosques De San Nicolas - zona 4
GUATEMALA;MIXCO;Bosques Del Mirador
GUATEMALA;MIXCO;Campanero - zona 8
GUATEMALA;MIXCO;Ciudad Satelite - zona 9
GUATEMALA;MIXCO;Colonia 1 De Julio - zona 5
GUATEMALA;MIXCO;Colonia 10 De Mayo
GUATEMALA;MIXCO;Colonia Alvarado - zona 2
GUATEMALA;MIXCO;Colonia Cotió - zona 3
GUATEMALA;MIXCO;Colonia Pablo Sexto - zona 10
GUATEMALA;MIXCO;El Encinal - zona 7
GUATEMALA;MIXCO;El Milagro
GUATEMALA;MIXCO;El Naranjo - zona 4
GUATEMALA;MIXCO;El Rosario - zona 3
GUATEMALA;MIXCO;El Sinaca
GUATEMALA;MIXCO;Granjas - zona 8
GUATEMALA;MIXCO;Juan Pablo - zona 10
GUATEMALA;MIXCO;Juan Pablo - zona 7
GUATEMALA;MIXCO;La Brigada - zona 7
GUATEMALA;MIXCO;La Escuadrilla - zona 2
GUATEMALA;MIXCO;Las Brisas - zona 6
GUATEMALA;MIXCO;Mixco
GUATEMALA;MIXCO;Mixco Norte - zona 6
GUATEMALA;MIXCO;Molino De Las Flores - zona 2
GUATEMALA;MIXCO;Monserrat - zona 4
GUATEMALA;MIXCO;Monserrat 2 - zona 4
GUATEMALA;MIXCO;Monte Verde - zona 4
GUATEMALA;MIXCO;Monterreal - zona 4
GUATEMALA;MIXCO;Panorama - zona 8
GUATEMALA;MIXCO;Pequeña Tinco - zona 1
GUATEMALA;MIXCO;Peronia
GUATEMALA;MIXCO;Pinares - zona 8
GUATEMALA;MIXCO;Residenciales Roosevelt - zona 2
GUATEMALA;MIXCO;Sacoj Chiquito
GUATEMALA;MIXCO;Sacoj Grande
GUATEMALA;MIXCO;San Ignacio - zona 10
GUATEMALA;MIXCO;San Jacinto La Comunidad
GUATEMALA;MIXCO;San Jorge Yumar - zona 6
GUATEMALA;MIXCO;San Jose Los Pinos - zona 6
GUATEMALA;MIXCO;Santa Marta - zona 5
GUATEMALA;MIXCO;Terrazas - zona 8
GUATEMALA;MIXCO;Tierra Nueva 1
GUATEMALA;MIXCO;Villa Fernanda - zona 6
GUATEMALA;MIXCO;Villa Flor - zona 6
GUATEMALA;MIXCO;Villa Victoria - zona 6
GUATEMALA;MIXCO;Villas Del Milagro - zona 6 de mixco
GUATEMALA;MIXCO;Vistas Del Encinal - zona 6
GUATEMALA;MIXCO;Zona 1
GUATEMALA;MIXCO;Zona 10
GUATEMALA;MIXCO;Zona 11
GUATEMALA;MIXCO;Zona 2
GUATEMALA;MIXCO;Zona 3
GUATEMALA;MIXCO;Zona 4
GUATEMALA;MIXCO;Zona 5
GUATEMALA;MIXCO;Zona 6
GUATEMALA;MIXCO;Zona 7
GUATEMALA;MIXCO;Zona 8
GUATEMALA;MIXCO;Zona 9
GUATEMALA;PALENCIA;Aldea Azacualpilla
GUATEMALA;PALENCIA;El Paraiso
GUATEMALA;PALENCIA;La Joya
GUATEMALA;PALENCIA;Los Mixcos Palencia
GUATEMALA;PALENCIA;Palencia
GUATEMALA;PALENCIA;Zona 24
GUATEMALA;SAN JOSE DEL GOLFO;San Jose Del Golfo
GUATEMALA;SAN JOSE PINULA;Colorado
GUATEMALA;SAN JOSE PINULA;Concepcion
GUATEMALA;SAN JOSE PINULA;Lo De Contreras
GUATEMALA;SAN JOSE PINULA;Puertas Negras
GUATEMALA;SAN JOSE PINULA;Roosbelt
GUATEMALA;SAN JOSE PINULA;San Jose Pinula
GUATEMALA;SAN JOSE PINULA;San Luis
GUATEMALA;SAN JOSE PINULA;Santa Rita
GUATEMALA;SAN JUAN SACATEPEQUEZ;Aldea Cerro Alto
GUATEMALA;SAN JUAN SACATEPEQUEZ;Aldea Chitol
GUATEMALA;SAN JUAN SACATEPEQUEZ;Aldea Lo De Carranza
GUATEMALA;SAN JUAN SACATEPEQUEZ;Aldea Loma Alta
GUATEMALA;SAN JUAN SACATEPEQUEZ;Chuillany
GUATEMALA;SAN JUAN SACATEPEQUEZ;Ciudad Quetzal
GUATEMALA;SAN JUAN SACATEPEQUEZ;Colonia Trinidad
GUATEMALA;SAN JUAN SACATEPEQUEZ;Comunidad De Ruiz
GUATEMALA;SAN JUAN SACATEPEQUEZ;Comunidad De Zet
GUATEMALA;SAN JUAN SACATEPEQUEZ;Cruz Blanca
GUATEMALA;SAN JUAN SACATEPEQUEZ;Cruz Verde
GUATEMALA;SAN JUAN SACATEPEQUEZ;El Eden
GUATEMALA;SAN JUAN SACATEPEQUEZ;Las Vistas
GUATEMALA;SAN JUAN SACATEPEQUEZ;Llano De Las Flores
GUATEMALA;SAN JUAN SACATEPEQUEZ;Loma Alta
GUATEMALA;SAN JUAN SACATEPEQUEZ;Margaritas
GUATEMALA;SAN JUAN SACATEPEQUEZ;Monte Carmelo
GUATEMALA;SAN JUAN SACATEPEQUEZ;Pachali
GUATEMALA;SAN JUAN SACATEPEQUEZ;Recidenciales El Quetzal
GUATEMALA;SAN JUAN SACATEPEQUEZ;Sacsuy
GUATEMALA;SAN JUAN SACATEPEQUEZ;San Gabriel
GUATEMALA;SAN JUAN SACATEPEQUEZ;San Juan Sacatepequez
GUATEMALA;SAN JUAN SACATEPEQUEZ;San Juaneros 1 y 2
GUATEMALA;SAN JUAN SACATEPEQUEZ;Suacite
GUATEMALA;SAN JUAN SACATEPEQUEZ;Villa Verde
GUATEMALA;SAN JUAN SACATEPEQUEZ;Villas Del Quetzal
GUATEMALA;SAN JUAN SACATEPEQUEZ;Zona 3
GUATEMALA;SAN MIGUEL PETAPA;San Miguel Petapa
GUATEMALA;SAN MIGUEL PETAPA;Villa Hermosa
GUATEMALA;SAN MIGUEL PETAPA;Zona 5
GUATEMALA;SAN PEDRO AYAMPUC;El Naranjo
GUATEMALA;SAN PEDRO AYAMPUC;La Joya Del Ternero
GUATEMALA;SAN PEDRO AYAMPUC;San Pedro Ayampuc
GUATEMALA;SAN PEDRO SACATEPEQUEZ;Sajcabilla
GUATEMALA;SAN PEDRO SACATEPEQUEZ;San Pedro Sacatepequez
GUATEMALA;SAN PEDRO SACATEPEQUEZ;Vista Hermosa
GUATEMALA;SAN RAYMUNDO;Aldea Montufar
GUATEMALA;SAN RAYMUNDO;El Cafetal
GUATEMALA;SAN RAYMUNDO;Llano De La Virgen
GUATEMALA;SAN RAYMUNDO;Los Cipreses
GUATEMALA;SAN RAYMUNDO;Los Encinos
GUATEMALA;SAN RAYMUNDO;Los Pajoques
GUATEMALA;SAN RAYMUNDO;Mixco Viejo
GUATEMALA;SAN RAYMUNDO;San Raymundo
GUATEMALA;SAN RAYMUNDO;Zona 1
GUATEMALA;SAN RAYMUNDO;Zona 2
GUATEMALA;SAN RAYMUNDO;Zona 4
GUATEMALA;SAN RAYMUNDO;Zona 5
GUATEMALA;SAN RAYMUNDO;Zona 6
GUATEMALA;SANTA CATARINA PINULA;Cristo Rey
GUATEMALA;SANTA CATARINA PINULA;Don Justo
GUATEMALA;SANTA CATARINA PINULA;El Carmen
GUATEMALA;SANTA CATARINA PINULA;El Pajon
GUATEMALA;SANTA CATARINA PINULA;El Prado
GUATEMALA;SANTA CATARINA PINULA;El Rosario
GUATEMALA;SANTA CATARINA PINULA;El Socorro
GUATEMALA;SANTA CATARINA PINULA;Laguna Bermeja
GUATEMALA;SANTA CATARINA PINULA;Manzano La Libertad
GUATEMALA;SANTA CATARINA PINULA;Piedra Parada
GUATEMALA;SANTA CATARINA PINULA;Puerta Parada
GUATEMALA;SANTA CATARINA PINULA;San Jorge Muxbal
GUATEMALA;SANTA CATARINA PINULA;San Jose El Manzano
GUATEMALA;SANTA CATARINA PINULA;Santa Catarina
GUATEMALA;SANTA CATARINA PINULA;Santa Catarina Pinula
GUATEMALA;SANTA CATARINA PINULA;Sienaga Grande
GUATEMALA;VILLA CANALES;Aldea El Canchon
GUATEMALA;VILLA CANALES;Beralminas
GUATEMALA;VILLA CANALES;Boca Del Monte
GUATEMALA;VILLA CANALES;Chichimecas
GUATEMALA;VILLA CANALES;Colmenas
GUATEMALA;VILLA CANALES;El Jocotillo
GUATEMALA;VILLA CANALES;El Porvenir
GUATEMALA;VILLA CANALES;La Concha
GUATEMALA;VILLA CANALES;La Cuchilla
GUATEMALA;VILLA CANALES;Los Dolores
GUATEMALA;VILLA CANALES;Los Llanos
GUATEMALA;VILLA CANALES;Los Pocitos
GUATEMALA;VILLA CANALES;Obrajuelo
GUATEMALA;VILLA CANALES;San Rafaelito
GUATEMALA;VILLA CANALES;Santa Elena Barillas
GUATEMALA;VILLA CANALES;Santa Inés Petapa
GUATEMALA;VILLA CANALES;Villa Canales
GUATEMALA;VILLA CANALES;Zona 1
GUATEMALA;VILLA CANALES;Zona 2
GUATEMALA;VILLA CANALES;Zona 5
GUATEMALA;VILLA NUEVA;Alamedas De San Miguel
GUATEMALA;VILLA NUEVA;Alamedas De Santa Clara
GUATEMALA;VILLA NUEVA;Altamira
GUATEMALA;VILLA NUEVA;Altos De Barcenas
GUATEMALA;VILLA NUEVA;Altos De San Jose
GUATEMALA;VILLA NUEVA;Altos De Sonora
GUATEMALA;VILLA NUEVA;Barcenas
GUATEMALA;VILLA NUEVA;Bucaro
GUATEMALA;VILLA NUEVA;Campo Real
GUATEMALA;VILLA NUEVA;Cerro Alto
GUATEMALA;VILLA NUEVA;Ciudad Del Sol
GUATEMALA;VILLA NUEVA;Colinas Del Sur
GUATEMALA;VILLA NUEVA;Colonia 30 De Octubre
GUATEMALA;VILLA NUEVA;Colonia Castillo
GUATEMALA;VILLA NUEVA;Colonia Cobinta
GUATEMALA;VILLA NUEVA;Colonia El Maestro
GUATEMALA;VILLA NUEVA;Colonia Ulices Rojas
GUATEMALA;VILLA NUEVA;Colonia Venecia 1 y 2
GUATEMALA;VILLA NUEVA;Condominio Las Piletas
GUATEMALA;VILLA NUEVA;Condominio Santa Catalina
GUATEMALA;VILLA NUEVA;Condominio Viñas Sur
GUATEMALA;VILLA NUEVA;El Frutal
GUATEMALA;VILLA NUEVA;Extencio Rio Platanitos
GUATEMALA;VILLA NUEVA;Fuentes De San Jose 1,2 Y 3 
GUATEMALA;VILLA NUEVA;Guadalupe 1, 2 Y 3 
GUATEMALA;VILLA NUEVA;Guatel
GUATEMALA;VILLA NUEVA;Inde 1 Y 2
GUATEMALA;VILLA NUEVA;Jardines
GUATEMALA;VILLA NUEVA;Jardines De La Virgen
GUATEMALA;VILLA NUEVA;La Arada
GUATEMALA;VILLA NUEVA;La Enrriqueta
GUATEMALA;VILLA NUEVA;La Felicidad
GUATEMALA;VILLA NUEVA;Linda Vista
GUATEMALA;VILLA NUEVA;Llano Alto
GUATEMALA;VILLA NUEVA;Lomas Del Sur
GUATEMALA;VILLA NUEVA;Los Cerritos
GUATEMALA;VILLA NUEVA;Los Flanes
GUATEMALA;VILLA NUEVA;Los Tanques 1 Y 2 (Colonia Y Condominio)
GUATEMALA;VILLA NUEVA;Maria Elena 1 Y 2
GUATEMALA;VILLA NUEVA;Mesquital
GUATEMALA;VILLA NUEVA;Metrocentro
GUATEMALA;VILLA NUEVA;Monte Bello
GUATEMALA;VILLA NUEVA;Naciones Unidas
GUATEMALA;VILLA NUEVA;Panoramica Del Frutal
GUATEMALA;VILLA NUEVA;Pinares Del Lago
GUATEMALA;VILLA NUEVA;Planes De Barcenas
GUATEMALA;VILLA NUEVA;Planes Del Frutal
GUATEMALA;VILLA NUEVA;Prado Alto
GUATEMALA;VILLA NUEVA;Prados
GUATEMALA;VILLA NUEVA;Prados De San Jose
GUATEMALA;VILLA NUEVA;Prados De Sonora
GUATEMALA;VILLA NUEVA;Prados De Verona
GUATEMALA;VILLA NUEVA;Primavera
GUATEMALA;VILLA NUEVA;Ramirez
GUATEMALA;VILLA NUEVA;Recidenciales Catalina
GUATEMALA;VILLA NUEVA;Residencial La Encenada
GUATEMALA;VILLA NUEVA;Residenciales El Prado
GUATEMALA;VILLA NUEVA;Residenciales El Tabacal
GUATEMALA;VILLA NUEVA;Residenciales Villa Lobos
GUATEMALA;VILLA NUEVA;San Jose El Placer
GUATEMALA;VILLA NUEVA;San Jose Villa Nueva
GUATEMALA;VILLA NUEVA;San Luis
GUATEMALA;VILLA NUEVA;San Mateo
GUATEMALA;VILLA NUEVA;San Miguelito
GUATEMALA;VILLA NUEVA;Santa Clara
GUATEMALA;VILLA NUEVA;Santa Isabel 1 Y 2
GUATEMALA;VILLA NUEVA;Santa Monica
GUATEMALA;VILLA NUEVA;Solidarista
GUATEMALA;VILLA NUEVA;Terranoba
GUATEMALA;VILLA NUEVA;Valle Verde
GUATEMALA;VILLA NUEVA;Valles De Maria
GUATEMALA;VILLA NUEVA;Valles De Sonora 1,2,3,4,5 
GUATEMALA;VILLA NUEVA;Villa Lobos 1 Y 2
GUATEMALA;VILLA NUEVA;Villa Nueva
GUATEMALA;VILLA NUEVA;Villa Romana
GUATEMALA;VILLA NUEVA;Villas De Doña Leonor
GUATEMALA;VILLA NUEVA;Vista Al Valle
GUATEMALA;VILLA NUEVA;Zona 1
GUATEMALA;VILLA NUEVA;Zona 10
GUATEMALA;VILLA NUEVA;Zona 2
GUATEMALA;VILLA NUEVA;Zona 3
GUATEMALA;VILLA NUEVA;Zona 4
GUATEMALA;VILLA NUEVA;Zona 5
GUATEMALA;VILLA NUEVA;Zona 6
GUATEMALA;VILLA NUEVA;Zona 7
HUEHUETENANGO;AGUACATAN;Agua Blanca
HUEHUETENANGO;AGUACATAN;Agua Blanca I
HUEHUETENANGO;AGUACATAN;Agua Blanca II
HUEHUETENANGO;AGUACATAN;Buena Vista
HUEHUETENANGO;AGUACATAN;Calin
HUEHUETENANGO;AGUACATAN;Chex
HUEHUETENANGO;AGUACATAN;Chichuj
HUEHUETENANGO;AGUACATAN;Chuikankab
HUEHUETENANGO;AGUACATAN;Cuesta Chiquita
HUEHUETENANGO;AGUACATAN;El Barranca
HUEHUETENANGO;AGUACATAN;El Cancho
HUEHUETENANGO;AGUACATAN;El Cipresal
HUEHUETENANGO;AGUACATAN;El Limonar
HUEHUETENANGO;AGUACATAN;El Rosario
HUEHUETENANGO;AGUACATAN;El Salvador
HUEHUETENANGO;AGUACATAN;El Tichon
HUEHUETENANGO;AGUACATAN;Irchimal
HUEHUETENANGO;AGUACATAN;Ixcoloy
HUEHUETENANGO;AGUACATAN;La Esperancita
HUEHUETENANGO;AGUACATAN;La Labor
HUEHUETENANGO;AGUACATAN;La Laguna I
HUEHUETENANGO;AGUACATAN;La Laguna II
HUEHUETENANGO;AGUACATAN;Las Pilas
HUEHUETENANGO;AGUACATAN;Llano Chiquito
HUEHUETENANGO;AGUACATAN;Los Cipresales
HUEHUETENANGO;AGUACATAN;Petzal
HUEHUETENANGO;AGUACATAN;Potrerillo
HUEHUETENANGO;AGUACATAN;Pueblo Viejo
HUEHUETENANGO;AGUACATAN;Quilen Novillo
HUEHUETENANGO;AGUACATAN;Quilintoro
HUEHUETENANGO;AGUACATAN;Rio Blanco
HUEHUETENANGO;AGUACATAN;Rio Blanco Chiquito
HUEHUETENANGO;AGUACATAN;Rio Negro
HUEHUETENANGO;AGUACATAN;Rio Seco
HUEHUETENANGO;AGUACATAN;Seco
HUEHUETENANGO;AGUACATAN;Tichon
HUEHUETENANGO;AGUACATAN;Tierra Blanca
HUEHUETENANGO;AGUACATAN;Tres Cruces
HUEHUETENANGO;AGUACATAN;Tucuna
HUEHUETENANGO;AGUACATAN;Xetnum
HUEHUETENANGO;AGUACATAN;Xilamaton
HUEHUETENANGO;AGUACATAN;Xolpic
HUEHUETENANGO;AGUACATAN;Zona 1
HUEHUETENANGO;AGUACATAN;Zona 2
HUEHUETENANGO;AGUACATAN;Zona 3
HUEHUETENANGO;AGUACATAN;Zona 4
HUEHUETENANGO;CHIANTLA;Buenos Aires
HUEHUETENANGO;CHIANTLA;Chancol
HUEHUETENANGO;CHIANTLA;Chochal
HUEHUETENANGO;CHIANTLA;Chuscaj
HUEHUETENANGO;CHIANTLA;Chuxcaj
HUEHUETENANGO;CHIANTLA;El Carpintero
HUEHUETENANGO;CHIANTLA;El Manzanillo
HUEHUETENANGO;CHIANTLA;El Pino
HUEHUETENANGO;CHIANTLA;El Rancho
HUEHUETENANGO;CHIANTLA;El Rosario
HUEHUETENANGO;CHIANTLA;Ixquiac
HUEHUETENANGO;CHIANTLA;La Alfalfa
HUEHUETENANGO;CHIANTLA;La Capellania
HUEHUETENANGO;CHIANTLA;La Labor
HUEHUETENANGO;CHIANTLA;La Lagunita
HUEHUETENANGO;CHIANTLA;La Quebradita
HUEHUETENANGO;CHIANTLA;Las Guayabitas
HUEHUETENANGO;CHIANTLA;Las Manzanas
HUEHUETENANGO;CHIANTLA;Mixlaj
HUEHUETENANGO;CHIANTLA;Palo Grande
HUEHUETENANGO;CHIANTLA;Paquix
HUEHUETENANGO;CHIANTLA;Patio De Bolas
HUEHUETENANGO;CHIANTLA;Potrerillo
HUEHUETENANGO;CHIANTLA;Quilinco
HUEHUETENANGO;CHIANTLA;Regadillos
HUEHUETENANGO;CHIANTLA;Rio Escondido
HUEHUETENANGO;CHIANTLA;San Antonio Las Nubes
HUEHUETENANGO;CHIANTLA;San Francisco Las Flores
HUEHUETENANGO;CHIANTLA;San Jose Las Flores
HUEHUETENANGO;CHIANTLA;San Nicolas
HUEHUETENANGO;CHIANTLA;Sibila
HUEHUETENANGO;CHIANTLA;Taluca
HUEHUETENANGO;CHIANTLA;Torlon
HUEHUETENANGO;CHIANTLA;Zona 1
HUEHUETENANGO;CHIANTLA;Zona 2
HUEHUETENANGO;CHIANTLA;Zona 3
HUEHUETENANGO;CHIANTLA;Zona 4
HUEHUETENANGO;CHIANTLA;Zona 5
HUEHUETENANGO;COLOTENANGO;Bella Vista
HUEHUETENANGO;COLOTENANGO;Colotenango
HUEHUETENANGO;COLOTENANGO;El Granadillo
HUEHUETENANGO;COLOTENANGO;Ical
HUEHUETENANGO;COLOTENANGO;Ixconlaj
HUEHUETENANGO;COLOTENANGO;La Barranca
HUEHUETENANGO;COLOTENANGO;La Vega
HUEHUETENANGO;COLOTENANGO;Tixel
HUEHUETENANGO;COLOTENANGO;Tojlate
HUEHUETENANGO;COLOTENANGO;Xemal
HUEHUETENANGO;CONCEPCION HUISTA;Ajul
HUEHUETENANGO;CONCEPCION HUISTA;Ap
HUEHUETENANGO;CONCEPCION HUISTA;Bacu
HUEHUETENANGO;CONCEPCION HUISTA;Chalhuitz
HUEHUETENANGO;CONCEPCION HUISTA;Concepcion Huista
HUEHUETENANGO;CONCEPCION HUISTA;Onlaj
HUEHUETENANGO;CONCEPCION HUISTA;Secheu
HUEHUETENANGO;CONCEPCION HUISTA;Tzujuan
HUEHUETENANGO;CONCEPCION HUISTA;Yatolop
HUEHUETENANGO;CUILCO;Agua Dulce
HUEHUETENANGO;CUILCO;Agua Sembrada
HUEHUETENANGO;CUILCO;Batal
HUEHUETENANGO;CUILCO;Cancuc
HUEHUETENANGO;CUILCO;Canibal
HUEHUETENANGO;CUILCO;Checuj
HUEHUETENANGO;CUILCO;Chejoj
HUEHUETENANGO;CUILCO;Chiquihuil
HUEHUETENANGO;CUILCO;Concepcion Posonicapa Chiquito
HUEHUETENANGO;CUILCO;Corinto
HUEHUETENANGO;CUILCO;Cruz Chapala
HUEHUETENANGO;CUILCO;Cua
HUEHUETENANGO;CUILCO;Cuilco
HUEHUETENANGO;CUILCO;El Chilcal
HUEHUETENANGO;CUILCO;El Herrador
HUEHUETENANGO;CUILCO;El Monumento
HUEHUETENANGO;CUILCO;El Retiro
HUEHUETENANGO;CUILCO;El Rodeo
HUEHUETENANGO;CUILCO;El Rosario
HUEHUETENANGO;CUILCO;El Sabino
HUEHUETENANGO;CUILCO;El Tablon
HUEHUETENANGO;CUILCO;El Triunfo
HUEHUETENANGO;CUILCO;El Zapote
HUEHUETENANGO;CUILCO;El Zapotillo
HUEHUETENANGO;CUILCO;Guachipilin
HUEHUETENANGO;CUILCO;Haciendita Las Flores
HUEHUETENANGO;CUILCO;Hoja Blanca
HUEHUETENANGO;CUILCO;Horno De Cal
HUEHUETENANGO;CUILCO;Islan
HUEHUETENANGO;CUILCO;Ixlan
HUEHUETENANGO;CUILCO;Ixmulej
HUEHUETENANGO;CUILCO;Jovi
HUEHUETENANGO;CUILCO;Oaxaqueño
HUEHUETENANGO;CUILCO;Pajonada
HUEHUETENANGO;CUILCO;Pojonada Alta
HUEHUETENANGO;CUILCO;Posonicapa
HUEHUETENANGO;CUILCO;Posonicapa Grande
HUEHUETENANGO;CUILCO;Queva
HUEHUETENANGO;CUILCO;Rodeo
HUEHUETENANGO;CUILCO;Sabunul
HUEHUETENANGO;CUILCO;Santa Rosa
HUEHUETENANGO;CUILCO;Santa Rosa Canibal
HUEHUETENANGO;CUILCO;Shequenibaj
HUEHUETENANGO;CUILCO;Sosi
HUEHUETENANGO;CUILCO;Sotzi
